dj_pts,dj_rank,dj_odds,opp_pts,opp_rank,opp_odds,dj_win,age_c,age_c_sq,is_outdoor,is_five_sets,5SMA,ATP500,Grand Slam,Masters 1000,Masters Cup,Clay,Grass,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final
9960,1,1.14,1590,27,5.5,1,9.034907597535934,81.62955529601254,1,1,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0
8360,2,1.02,523,123,21.0,1,9.114305270362763,83.07056056136244,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
8360,2,1.02,206,277,19.0,1,9.119780971937033,83.17040497610476,1,1,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0
8360,2,1.13,981,47,6.0,1,9.125256673511295,83.27030935746242,1,1,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0
8360,2,1.3,2370,15,3.5,1,9.130732375085557,83.37027370543554,1,1,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0
8360,2,1.11,1620,25,6.5,1,9.14168377823409,83.57038230122829,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
8360,2,2.1,8130,3,1.8,0,9.147159479808352,83.67052654904779,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
7460,2,1.01,424,138,29.0,1,9.267624914442166,85.88887155478916,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
7460,2,1.13,1635,28,6.0,0,9.27857631759069,86.09197848135483,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
5560,4,1.2,1215,43,4.5,1,9.374401095140314,87.87939589256791,1,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0
5560,4,1.1,1552,30,7.0,1,9.382614647501711,88.03345762351366,1,0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0
5560,4,1.1,853,61,7.0,1,9.385352498288846,88.08484151713668,1,0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0
5560,4,1.1,822,65,7.0,1,9.390828199863108,88.18765427934419,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
5560,4,1.4,4060,7,3.0,1,9.393566050650243,88.23908314792881,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
5560,4,3.0,11010,1,1.4,0,9.39630390143737,88.29052700816715,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3910,7,1.04,746,73,13.0,1,9.612594113620808,92.40196559321741,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,7,1.06,1005,55,10.0,1,9.61806981519507,92.50726696996654,1,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
3910,7,1.05,176,293,11.0,0,9.620807665982205,92.55994014582197,1,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0
3900,7,1.04,566,107,13.0,1,9.648186173853524,93.08749644533832,1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0
3900,7,1.01,481,125,23.0,1,9.653661875427787,93.19318760508793,1,1,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0
3900,7,1.22,1805,25,4.33,1,9.659137577002056,93.29893873145315,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
3900,7,1.25,1660,29,4.0,1,9.664613278576319,93.4047498244337,1,1,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0
3900,7,2.5,7010,3,1.53,1,9.670088980150581,93.5106208840297,1,1,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0
3900,7,1.29,1430,35,3.75,0,9.746748802190282,94.9991122129977,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3900,7,1.1,710,85,7.0,0,9.796030116358658,95.96220604060582,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
3860,5,1.08,752,86,8.0,1,9.831622176591374,96.6607946232433,1,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0
3860,5,1.05,870,65,11.0,1,9.837097878165643,96.768494664611,1,0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0
3860,5,1.3,2650,16,3.5,1,9.842573579739906,96.87625467259402,1,0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0
3860,5,1.25,1860,25,4.0,1,9.848049281314168,96.9840746471925,1,0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0
3860,5,1.22,2745,15,4.33,1,9.850787132101303,97.03800712197261,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
3860,5,1.22,1042,54,4.33,0,9.8590006844627,97.19989449623598,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
4510,5,1.17,1575,32,5.0,0,9.883641341546884,97.68636616833469,1,0,0.8,0,0,1,0,1,0,1,0,0,0,0,0,0
4120,5,1.3,1240,44,3.5,0,9.930184804928132,98.60857026002556,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
4080,6,1.25,443,134,4.0,1,9.998631074606436,99.97262336608546,1,0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,0
4080,6,1.29,1365,39,3.75,1,10.001368925393564,100.02738038182801,1,0,0.4,0,0,0,0,1,0,0,0,0,1,0,0,0
4080,6,1.17,657,90,5.0,1,10.004106776180699,100.08215238922458,1,0,0.4,0,0,0,0,1,0,0,0,0,0,0,1,0
4080,6,1.36,1665,31,3.2,1,10.006844626967833,100.136939388275,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
4230,6,1.02,617,98,21.0,1,10.015058179329223,100.30139033534918,1,1,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0
4230,6,1.07,812,73,9.0,1,10.020533880903493,100.41109925833481,1,1,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0
4230,6,1.05,374,153,11.0,1,10.026009582477755,100.52086814793577,1,1,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0
4230,6,1.08,762,81,8.0,1,10.031485284052017,100.63069700415218,1,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0
4230,6,1.91,7285,3,1.91,1,10.036960985626287,100.7405858269842,1,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0
4230,6,4.33,10380,1,1.22,0,10.04243668720055,100.85053461643155,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4630,6,1.02,1311,41,15.0,1,10.110882956878854,102.22995416770327,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
4630,6,1.06,375,154,9.0,1,10.116358658453116,102.34071250645933,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
4630,6,1.04,1106,49,9.5,1,10.121834360027378,102.45153081183085,1,0,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
4630,6,1.17,3085,11,5.0,1,10.12731006160164,102.56240908381783,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
4630,6,1.1,2035,24,7.0,1,10.13278576317591,102.67334732242041,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
4630,6,2.8,10430,1,1.4,0,10.138261464750173,102.78434552763831,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4130,7,1.14,1000,50,5.5,1,10.261464750171115,105.29765881900434,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
4130,7,1.05,421,145,11.0,1,10.266940451745377,105.41006623968556,1,1,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0
4130,7,1.08,1297,35,8.0,1,10.275154004106774,105.57878980811148,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
4130,7,1.14,428,144,5.5,1,10.280629705681044,105.6913471453315,1,1,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0
4130,7,1.44,5575,4,2.75,1,10.286105407255306,105.80396444916684,1,1,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0
4130,7,4.0,9590,2,1.25,0,10.291581108829568,105.91664171961764,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4830,5,1.08,664,94,8.0,1,10.36824093086927,107.50042000055286,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
4830,5,1.08,394,150,8.0,1,10.373716632443532,107.61399677023557,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
4830,5,1.17,1138,41,5.0,1,10.379192334017795,107.72763350653375,1,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
4830,5,1.33,1129,44,3.4,1,10.384668035592057,107.84133020944739,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
4830,5,1.11,263,204,6.5,0,10.390143737166326,107.95508687897663,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
4580,5,1.2,696,89,4.5,1,10.455852156057496,109.32484430933219,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
4580,5,1.17,1120,47,5.0,1,10.461327857631758,109.43938054486227,0,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0
4580,5,1.2,518,117,4.5,1,10.464065708418893,109.49667115010818,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0
4580,5,1.36,3685,9,3.2,1,10.46680355920602,109.55397674700782,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1
4780,4,1.02,768,71,17.0,1,10.663928815879537,113.71937779014594,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
4780,4,1.01,436,141,29.0,1,10.672142368240934,113.89462272800321,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0
4780,4,1.06,759,75,10.0,1,10.677618069815196,114.011527644844,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
4780,4,10.0,11500,2,1.06,1,10.69404517453799,114.36260219505928,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4780,4,3.5,12050,1,1.3,0,10.699520876112253,114.4797469783619,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
5280,3,1.1,895,57,7.0,1,10.792607802874741,116.48038318667275,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
5280,3,1.13,771,72,6.0,1,10.79808350444901,116.59860736905382,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
5280,3,1.67,2510,14,2.2,0,10.8062970568104,116.77605608002912,1,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
4700,4,1.44,740,79,2.75,0,10.962354551676931,120.17321731667194,1,0,0.6,0,0,1,0,1,0,1,0,0,0,0,0,0
4460,4,1.08,710,83,8.0,1,11.006160164271044,121.13556156158683,1,1,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0
4460,4,1.1,773,74,7.0,1,11.014373716632441,121.31642836964355,1,1,0.6,0,1,0,0,1,0,1,0,0,0,0,0,0
4460,4,1.44,1435,30,2.75,0,11.01984941820671,121.43708119995078,1,1,0.6,0,1,0,0,1,0,0,1,0,0,0,0,0
3760,8,1.05,634,102,11.0,1,11.104722792607802,123.31486830066322,1,1,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0
3760,8,1.17,700,87,5.0,1,11.110198494182065,123.43651058012541,1,1,0.6,0,1,0,0,0,1,1,0,0,0,0,0,0
3760,8,1.13,1683,28,6.0,1,11.115674195756334,123.55821282620323,1,1,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
3760,8,1.17,458,132,5.0,1,11.121149897330596,123.67997503889633,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
3760,8,1.57,4390,4,2.38,1,11.126625598904859,123.80179721820491,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
3760,8,5.0,13450,1,1.18,0,11.134839151266256,123.98464292457183,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
